    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.097829985096
 Si         0.0000000000        0.0000000000        0.0000000000
 H          1.7677669530        0.0000000000        1.7677669530
 H          0.9899494937        0.0000000000       -0.9899494937
