    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.091738765492
 Si         0.0000000000        0.0000000000        0.0000000000
 H          1.6970018638        0.0000000000        1.8358062736
 H          0.9163810065        0.0000000000       -0.9913353877
