    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.074594190637
 Si         0.0000000000        0.0000000000        0.0000000000
 H          2.2118320104        0.0000000000        2.0267706228
 H          1.1427798721        0.0000000000       -1.0471648218
