    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.099281780518
 Si         0.0000000000        0.0000000000        0.0000000000
 H          1.5219035725        0.0000000000        1.9833833507
 H          0.9435802150        0.0000000000       -1.2296976775
