    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.074664651173
 Si         0.0000000000        0.0000000000        0.0000000000
 H          2.2981333294        0.0000000000        1.9283628291
 H          1.1643875535        0.0000000000       -0.9770371667
