    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.074146691816
 Si         0.0000000000        0.0000000000        0.0000000000
 H          2.1213203436        0.0000000000        2.1213203436
 H          1.1101576465        0.0000000000       -1.1101576465
