    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.101003227962
 Si         0.0000000000        0.0000000000        0.0000000000
 H          1.8431933420        0.0000000000        1.6889755190
 H          1.0690521384        0.0000000000       -0.9796058010
