    3
 * CCSD(T)-F12C/VQZ-F12 Energy:   -290.072994243471
 Si         0.0000000000        0.0000000000        0.0000000000
 H          2.0364022366        0.0000000000        2.2029675283
 H          1.0860811929        0.0000000000       -1.1749160151
