      2.2330000000  1.41013837279587E+04  5.61651138705669E+04
      2.2403000000  1.43208733092216E+04  5.63259588916055E+04
      2.2476000000  1.45399256912113E+04  5.64859092961256E+04
      2.2549000000  1.47585254320675E+04  5.66449430581060E+04
      2.2622000000  1.49766578699947E+04  5.68030350008228E+04
      2.2695000000  1.51943090845765E+04  5.69601565336531E+04
      2.2768000000  1.54114658596331E+04  5.71162753716849E+04
      2.2841000000  1.56281156475900E+04  5.72713552347364E+04
      2.2914000000  1.58442465353197E+04  5.74253555220456E+04
      2.2987000000  1.60598472114233E+04  5.75782309585262E+04
      2.3060000000  1.62749069349122E+04  5.77299312081022E+04
      2.3133000000  1.64894155052564E+04  5.78804004492251E+04
      2.3206000000  1.67033632337602E+04  5.80295769072735E+04
      2.3279000000  1.69167409162276E+04  5.81773923381307E+04
      2.3352000000  1.71295398068824E+04  5.83237714568752E+04
      2.3425000000  1.73417515935019E+04  5.84686313052228E+04
      2.3498000000  1.75533683737301E+04  5.86118805511912E+04
      2.3571000000  1.77643826325300E+04  5.87534187144852E+04
      2.3644000000  1.79747872207400E+04  5.88931353114326E+04
      2.3717000000  1.81845753346953E+04  5.90309089140700E+04
      2.3790000000  1.83937404968797E+04  5.91666061193846E+04
      2.3863000000  1.86022765375691E+04  5.93000804270093E+04
      2.3936000000  1.88101775774329E+04  5.94311710271747E+04
      2.4009000000  1.90174380110553E+04  5.95597015058755E+04
      2.4082000000  1.92240524913443E+04  5.96854784815346E+04
      2.4155000000  1.94300159147915E+04  5.98082901975958E+04
      2.4228000000  1.96353234075504E+04  5.99279051091991E+04
      2.4301000000  1.98399703122989E+04  6.00440705202131E+04
      2.4374000000  2.00439521758550E+04  6.01565113502135E+04
      2.4447000000  2.02472647375113E+04  6.02649291401489E+04
      2.4520000000  2.04499039180609E+04  6.03690014405886E+04
      2.4593000000  2.06518658094799E+04  6.04683817669323E+04
      2.4666000000  2.08531466652412E+04  6.05627003496340E+04
      2.4739000000  2.10537428912279E+04  6.06515659500045E+04
      2.4812000000  2.12536510372192E+04  6.07345690461522E+04
      2.4885000000  2.14528677889221E+04  6.08112867080114E+04
      2.4958000000  2.16513899605220E+04  6.08812894603733E+04
      2.5031000000  2.18492144877264E+04  6.09441503608713E+04
      2.5104000000  2.20463384212774E+04  6.09994563789931E+04
      2.5177000000  2.22427589209093E+04  6.10468219414600E+04
      2.5250000000  2.24384732497272E+04  6.10859042117707E+04
      2.5323000000  2.26334787689851E+04  6.11164193226781E+04
      2.5396000000  2.28277729332424E+04  6.11381584325712E+04
      2.5469000000  2.30213532858761E+04  6.11510022072891E+04
      2.5542000000  2.32142174549313E+04  6.11549322241980E+04
      2.5615000000  2.34063631492894E+04  6.11500379247010E+04
      2.5688000000  2.35977881551351E+04  6.11365181267365E+04
      2.5761000000  2.37884903327062E+04  6.11146767049819E+04
      2.5834000000  2.39784676133076E+04  6.10849127435696E+04
      2.5907000000  2.41677179965743E+04  6.10477061192235E+04
      2.5980000000  2.43562395479676E+04  6.10035999473741E+04
      2.6053000000  2.45440303964894E+04  6.09531815380059E+04
      2.6126000000  2.47310887326006E+04  6.08970634523430E+04
      2.6199000000  2.49174128063305E+04  6.08358659812436E+04
      2.6272000000  2.51030009255635E+04  6.07702019732763E+04
      2.6345000000  2.52878514544913E+04  6.07006645203184E+04
      2.6418000000  2.54719628122190E+04  6.06278176352785E+04
      2.6491000000  2.56553334715132E+04  6.05521897723678E+04
      2.6564000000  2.58379619576835E+04  6.04742698570932E+04
      2.6637000000  2.60198468475842E+04  6.03945054012714E+04
      2.6710000000  2.62009867687297E+04  6.03133022572365E+04
      2.6783000000  2.63813803985133E+04  6.02310255917349E+04
      2.6856000000  2.65610264635206E+04  6.01480017130871E+04
      2.6929000000  2.67399237389300E+04  6.00645204492387E+04
      2.7002000000  2.69180710479928E+04  5.99808378387287E+04
      2.7075000000  2.70954672615847E+04  5.98971789552013E+04
      2.7148000000  2.72721112978237E+04  5.98137407359532E+04
      2.7221000000  2.74480021217463E+04  5.97306947254276E+04
      2.7294000000  2.76231387450367E+04  5.96481896760299E+04
      2.7367000000  2.77975202258044E+04  5.95663539723088E+04
      2.7440000000  2.79711456684024E+04  5.94852978617733E+04
      2.7513000000  2.81440142232842E+04  5.94051154877323E+04
      2.7586000000  2.83161250868924E+04  5.93258867277305E+04
      2.7659000000  2.84874775015756E+04  5.92476788464172E+04
      2.7732000000  2.86580707555306E+04  5.91705479748002E+04
      2.7805000000  2.88279041827638E+04  5.90945404294496E+04
      2.7878000000  2.89969771630705E+04  5.90196938857760E+04
      2.7951000000  2.91652891220278E+04  5.89460384193728E+04
      2.8024000000  2.93328395309986E+04  5.88735974288360E+04
      2.8097000000  2.94996279071428E+04  5.88023884526330E+04
      2.8170000000  2.96656538134351E+04  5.87324238916152E+04
      2.8243000000  2.98309168586856E+04  5.86637116477400E+04
      2.8316000000  2.99954166975607E+04  5.85962556885432E+04
      2.8389000000  3.01591530306045E+04  5.85300565459161E+04
      2.8462000000  3.03221256042557E+04  5.84651117568255E+04
      2.8535000000  3.04843342108619E+04  5.84014162527554E+04
      2.8608000000  3.06457786886862E+04  5.83389627038833E+04
      2.8681000000  3.08064589219083E+04  5.82777418233008E+04
      2.8754000000  3.09663748406161E+04  5.82177426359655E+04
      2.8827000000  3.11255264207877E+04  5.81589527165166E+04
      2.8900000000  3.12839136842640E+04  5.81013583995913E+04
      2.8973000000  3.14415366987090E+04  5.80449449658445E+04
      2.9046000000  3.15983955775581E+04  5.79896968064916E+04
      2.9119000000  3.17544904799549E+04  5.79355975688551E+04
      2.9192000000  3.19098216106731E+04  5.78826302850996E+04
      2.9265000000  3.20643892200261E+04  5.78307774860777E+04
      2.9338000000  3.22181936037618E+04  5.77800213019837E+04
      2.9411000000  3.23712351029437E+04  5.77303435513074E+04
      2.9484000000  3.25235141038167E+04  5.76817258194085E+04
      2.9557000000  3.26750310376584E+04  5.76341495278726E+04
      2.9630000000  3.28257863806163E+04  5.75875959956799E+04
      2.9703000000  3.29757806535291E+04  5.75420464930933E+04
      2.9776000000  3.31250144217336E+04  5.74974822890725E+04
      2.9849000000  3.32734882948568E+04  5.74538846929245E+04
      2.9922000000  3.34212029265932E+04  5.74112350908239E+04
      2.9995000000  3.35681590144674E+04  5.73695149777628E+04
      3.0068000000  3.37143572995825E+04  5.73287059854271E+04
      3.0141000000  3.38597985663538E+04  5.72887899064423E+04
      3.0214000000  3.40044836422294E+04  5.72497487153819E+04
      3.0287000000  3.41484133973960E+04  5.72115645868882E+04
      3.0360000000  3.42915887444719E+04  5.71742199112175E+04
      3.0433000000  3.44340106381869E+04  5.71376973074879E+04
      3.0506000000  3.45756800750490E+04  5.71019796348776E+04
      3.0579000000  3.47165980929987E+04  5.70670500019956E+04
      3.0652000000  3.48567657710518E+04  5.70328917746222E+04
      3.0725000000  3.49961842289293E+04  5.69994885819969E+04
      3.0798000000  3.51348546266771E+04  5.69668243218115E+04
      3.0871000000  3.52727781642741E+04  5.69348831640504E+04
      3.0944000000  3.54099560812297E+04  5.69036495538058E+04
      3.1017000000  3.55463896561716E+04  5.68731082131797E+04
      3.1090000000  3.56820802064231E+04  5.68432441423773E+04
      3.1163000000  3.58170290875722E+04  5.68140426200809E+04
      3.1236000000  3.59512376930303E+04  5.67854892031887E+04
      3.1309000000  3.60847074535838E+04  5.67575697259900E+04
      3.1382000000  3.62174398369368E+04  5.67302702988449E+04
      3.1455000000  3.63494363472464E+04  5.67035773064274E+04
      3.1528000000  3.64806985246505E+04  5.66774774055843E+04
      3.1601000000  3.66112279447893E+04  5.66519575228601E+04
      3.1674000000  3.67410262183200E+04  5.66270048517288E+04
      3.1747000000  3.68700949904253E+04  5.66026068495727E+04
      3.1820000000  3.69984359403171E+04  5.65787512344428E+04
      3.1893000000  3.71260507807336E+04  5.65554259816320E+04
      3.1966000000  3.72529412574332E+04  5.65326193200893E+04
      3.2039000000  3.73791091486830E+04  5.65103197286998E+04
      3.2112000000  3.75045562647432E+04  5.64885159324545E+04
      3.2185000000  3.76292844473483E+04  5.64671968985281E+04
      3.2258000000  3.77532955691846E+04  5.64463518322849E+04
      3.2331000000  3.78765915333653E+04  5.64259701732290E+04
      3.2404000000  3.79991742729022E+04  5.64060415909117E+04
      3.2477000000  3.81210457501756E+04  5.63865559808113E+04
      3.2550000000  3.82422079564026E+04  5.63675034601959E+04
      3.2623000000  3.83626629111032E+04  5.63488743639796E+04
      3.2696000000  3.84824126615655E+04  5.63306592405817E+04
      3.2769000000  3.86014592823096E+04  5.63128488477972E+04
      3.2842000000  3.87198048745516E+04  5.62954341486853E+04
      3.2915000000  3.88374515656661E+04  5.62784063074836E+04
      3.2988000000  3.89544015086497E+04  5.62617566855525E+04
      3.3061000000  3.90706568815840E+04  5.62454768373549E+04
      3.3134000000  3.91862198870995E+04  5.62295585064771E+04
      3.3207000000  3.93010927518399E+04  5.62139936216930E+04
      3.3280000000  3.94152777259275E+04  5.61987742930752E+04
      3.3353000000  3.95287770824299E+04  5.61838928081577E+04
      3.3426000000  3.96415931168282E+04  5.61693416281494E+04
      3.3499000000  3.97537281464864E+04  5.61551133842044E+04
      3.3572000000  3.98651845101236E+04  5.61412008737469E+04
      3.3645000000  3.99759645672875E+04  5.61275970568560E+04
      3.3718000000  4.00860706978303E+04  5.61142950527076E+04
      3.3791000000  4.01955053013877E+04  5.61012881360786E+04
      3.3864000000  4.03042707968598E+04  5.60885697339102E+04
      3.3937000000  4.04123696218955E+04  5.60761334219331E+04
      3.4010000000  4.05198042323797E+04  5.60639729213551E+04
      3.4083000000  4.06265771019235E+04  5.60520820956093E+04
      3.4156000000  4.07326907213578E+04  5.60404549471648E+04
      3.4229000000  4.08381475982311E+04  5.60290856143997E+04
      3.4302000000  4.09429502563097E+04  5.60179683685343E+04
      3.4375000000  4.10471012350828E+04  5.60070976106269E+04
      3.4448000000  4.11506030892710E+04  5.59964678686299E+04
      3.4521000000  4.12534583883386E+04  5.59860737945057E+04
      3.4594000000  4.13556697160106E+04  5.59759101614036E+04
      3.4667000000  4.14572396697934E+04  5.59659718608945E+04
      3.4740000000  4.15581708605005E+04  5.59562539002650E+04
      3.4813000000  4.16584659117819E+04  5.59467513998696E+04
      3.4886000000  4.17581274596584E+04  5.59374595905381E+04
      3.4959000000  4.18571581520608E+04  5.59283738110417E+04
      3.5032000000  4.19555606483730E+04  5.59194895056124E+04
      3.5105000000  4.20533376189811E+04  5.59108022215181E+04
      3.5178000000  4.21504917448256E+04  5.59023076066907E+04
      3.5251000000  4.22470257169605E+04  5.58940014074077E+04
      3.5324000000  4.23429422361158E+04  5.58858794660247E+04
      3.5397000000  4.24382440122657E+04  5.58779377187597E+04
      3.5470000000  4.25329337642017E+04  5.58701721935268E+04
      3.5543000000  4.26270142191109E+04  5.58625790078196E+04
      3.5616000000  4.27204881121595E+04  5.58551543666421E+04
      3.5689000000  4.28133581860809E+04  5.58478945604872E+04
      3.5762000000  4.29056271907702E+04  5.58407959633619E+04
      3.5835000000  4.29972978828827E+04  5.58338550308567E+04
      3.5908000000  4.30883730254382E+04  5.58270682982611E+04
      3.5981000000  4.31788553874307E+04  5.58204323787210E+04
      3.6054000000  4.32687477434434E+04  5.58139439614402E+04
      3.6127000000  4.33580528732686E+04  5.58075998099227E+04
      3.6200000000  4.34467735615333E+04  5.58013967602561E+04
      3.6273000000  4.35349125973302E+04  5.57953317194354E+04
      3.6346000000  4.36224727738535E+04  5.57894016637252E+04
      3.6419000000  4.37094568880409E+04  5.57836036370609E+04
      3.6492000000  4.37958677402198E+04  5.57779347494870E+04
      3.6565000000  4.38817081337602E+04  5.57723921756318E+04
      3.6638000000  4.39669808747316E+04  5.57669731532182E+04
      3.6711000000  4.40516887715660E+04  5.57616749816096E+04
      3.6784000000  4.41358346347260E+04  5.57564950203894E+04
      3.6857000000  4.42194212763782E+04  5.57514306879747E+04
      3.6930000000  4.43024515100718E+04  5.57464794602620E+04
      3.7003000000  4.43849281504225E+04  5.57416388693050E+04
      3.7076000000  4.44668540128016E+04  5.57369065020237E+04
      3.7149000000  4.45482319130303E+04  5.57322799989440E+04
      3.7222000000  4.46290646670794E+04  5.57277570529668E+04
      3.7295000000  4.47093550907738E+04  5.57233354081661E+04
      3.7368000000  4.47891059995021E+04  5.57190128586159E+04
