      0.8000000000  8.34139339540750E+04
      0.8073333333  7.91099748840779E+04
      0.8146666667  7.50400455801636E+04
      0.8220000000  7.11918504547030E+04
      0.8293333333  6.75530939201117E+04
      0.8366666667  6.41114803887606E+04
      0.8440000000  6.08547142730504E+04
      0.8513333333  5.77704999853522E+04
      0.8586666667  5.48465419380665E+04
      0.8660000000  5.20705445435643E+04
      0.8733333333  4.94302122142464E+04
      0.8806666667  4.69132493624836E+04
      0.8880000000  4.45073604006916E+04
      0.8953333333  4.22002497412264E+04
      0.9026666667  3.99797121564299E+04
      0.9100000000  3.78379460540414E+04
      0.9173333333  3.57734468003809E+04
      0.9246666667  3.37851940346360E+04
      0.9320000000  3.18721673959345E+04
      0.9393333333  3.00333465234488E+04
      0.9466666667  2.82677110563517E+04
      0.9540000000  2.65742406337857E+04
      0.9613333333  2.49519148949236E+04
      0.9686666667  2.33997134789228E+04
      0.9760000000  2.19166160249114E+04
      0.9833333333  2.05016021721065E+04
      0.9906666667  1.91536515596360E+04
      0.9980000000  1.78717438266724E+04
      1.0053333333  1.66547779844701E+04
      1.0126666667  1.55008954256028E+04
      1.0200000000  1.44078224349916E+04
      1.0273333333  1.33732810457200E+04
      1.0346666667  1.23949932908267E+04
      1.0420000000  1.14706812033504E+04
      1.0493333333  1.05980668163747E+04
      1.0566666667  9.77487216296792E+03
      1.0640000000  8.99881927616894E+03
      1.0713333333  8.26763018904626E+03
      1.0786666667  7.57902693465352E+03
      1.0860000000  6.93073154605925E+03
      1.0933333333  6.32046605631709E+03
      1.1006666667  5.74595267131925E+03
      1.1080000000  5.20521152289212E+03
      1.1153333333  4.69717190109193E+03
      1.1226666667  4.22093590685725E+03
      1.1300000000  3.77560564106703E+03
      1.1373333333  3.36028320468962E+03
      1.1446666667  2.97407069866359E+03
      1.1520000000  2.61607022392750E+03
      1.1593333333  2.28538388137519E+03
      1.1666666667  1.98111377194524E+03
      1.1740000000  1.70236199662089E+03
      1.1813333333  1.44823065622151E+03
      1.1886666667  1.21782185178995E+03
      1.1960000000  1.01023768420517E+03
      1.2033333333  8.24582044139504E+02
      1.2106666667  6.60010308787227E+02
      1.2180000000  5.15735827922821E+02
      1.2253333333  3.90975043937564E+02
      1.2326666667  2.84944399207830E+02
      1.2400000000  1.96860336109996E+02
      1.2473333333  1.25939297065139E+02
      1.2546666667  7.14072950035334E+01
      1.2620000000  3.26147889196873E+01
      1.2693333333  8.99926619231701E+00
      1.2766666667  0.00000000000000E+00
      1.2840000000  5.05626344680786E+00
      1.2913333333  2.36073297411203E+01
      1.2986666667  5.50924720168114E+01
      1.3060000000  9.89606919884682E+01
      1.3133333333  1.54728837668896E+02
      1.3206666667  2.21942649170756E+02
      1.3280000000  3.00147973269224E+02
      1.3353333333  3.88890656888485E+02
      1.3426666667  4.87716546788812E+02
      1.3500000000  5.96171489849687E+02
      1.3573333333  7.13818043172359E+02
      1.3646666667  8.40285604864359E+02
      1.3720000000  9.75220283314586E+02
      1.3793333333  1.11826818686724E+03
      1.3866666667  1.26907542392612E+03
      1.3940000000  1.42728810285032E+03
      1.4013333333  1.59255240552127E+03
      1.4086666667  1.76453440190852E+03
      1.4160000000  1.94294686467946E+03
      1.4233333333  2.12750926326215E+03
      1.4306666667  2.31794106705487E+03
      1.4380000000  2.51396174542606E+03
      1.4453333333  2.71529076780379E+03
      1.4526666667  2.92164807404578E+03
      1.4600000000  3.13277652907372E+03
      1.4673333333  3.34845177966356E+03
      1.4746666667  3.56845199364424E+03
      1.4820000000  3.79255533887446E+03
      1.4893333333  4.02053998321295E+03
      1.4966666667  4.25218409447372E+03
      1.5040000000  4.48726708878577E+03
      1.5113333333  4.72559178164601E+03
      1.5186666667  4.96698177000880E+03
      1.5260000000  5.21126137317717E+03
      1.5333333333  5.45825491046906E+03
      1.5406666667  5.70778670123219E+03
      1.5480000000  5.95968106476963E+03
      1.5553333333  6.21376460254192E+03
      1.5626666667  6.46988536012173E+03
      1.5700000000  6.72790313254297E+03
      1.5773333333  6.98767783513665E+03
      1.5846666667  7.24906938335299E+03
      1.5920000000  7.51193769246340E+03
      1.5993333333  7.77614267788827E+03
      1.6066666667  8.04154825003445E+03
      1.6140000000  8.30803933702409E+03
      1.6213333333  8.57550775443017E+03
      1.6286666667  8.84384532178938E+03
      1.6360000000  9.11294385868311E+03
      1.6433333333  9.38269518461823E+03
      1.6506666667  9.65299112074077E+03
      1.6580000000  9.92372610428929E+03
      1.6653333333  1.01948025563210E+04
      1.6726666667  1.04661244155020E+04
      1.6800000000  1.07375956203640E+04
      1.6873333333  1.10091246338338E+04
      1.6946666667  1.12806373715103E+04
      1.7020000000  1.15520559233874E+04
      1.7093333333  1.18232994042635E+04
      1.7166666667  1.20942922966331E+04
      1.7240000000  1.23649609624296E+04
      1.7313333333  1.26352349191010E+04
      1.7386666667  1.29050451142639E+04
      1.7460000000  1.31743228237033E+04
      1.7533333333  1.34430161298811E+04
      1.7606666667  1.37110383527726E+04
      1.7680000000  1.39782839428037E+04
      1.7753333333  1.42447338919044E+04
      1.7826666667  1.45103854712248E+04
      1.7900000000  1.47752038866282E+04
      1.7973333333  1.50391084922105E+04
      1.8046666667  1.53020172060877E+04
      1.8120000000  1.55638751259893E+04
      1.8193333333  1.58246463569999E+04
      1.8266666667  1.60842953943014E+04
      1.8340000000  1.63427867330313E+04
      1.8413333333  1.66000848683417E+04
      1.8486666667  1.68561542953998E+04
      1.8560000000  1.71109595093280E+04
      1.8633333333  1.73644650052637E+04
      1.8706666667  1.76166352784038E+04
      1.8780000000  1.78674348238558E+04
      1.8853333333  1.81168281367868E+04
      1.8926666667  1.83647797123492E+04
      1.9000000000  1.86112540456802E+04
      1.9073333333  1.88562156319469E+04
      1.9146666667  1.90996289662719E+04
      1.9220000000  1.93414585438371E+04
      1.9293333333  1.95816688597649E+04
      1.9366666667  1.98202244092375E+04
      1.9440000000  2.00570896873623E+04
      1.9513333333  2.02922291892916E+04
      1.9586666667  2.05256074102074E+04
      1.9660000000  2.07571888452321E+04
      1.9733333333  2.09869379895478E+04
      1.9806666667  2.12148193382770E+04
      1.9880000000  2.14407973865718E+04
      1.9953333333  2.16648366295844E+04
      2.0026666667  2.18869018627256E+04
      2.0100000000  2.21069725143909E+04
      2.0173333333  2.23250489373803E+04
      2.0246666667  2.25411330936998E+04
      2.0320000000  2.27552269453108E+04
      2.0393333333  2.29673324542046E+04
      2.0466666667  2.31774515824318E+04
      2.0540000000  2.33855862919539E+04
      2.0613333333  2.35917385447621E+04
      2.0686666667  2.37959103028625E+04
      2.0760000000  2.39981035282463E+04
      2.0833333333  2.41983201829046E+04
      2.0906666667  2.43965622288287E+04
      2.0980000000  2.45928316280246E+04
      2.1053333333  2.47871303425133E+04
      2.1126666667  2.49794603342265E+04
      2.1200000000  2.51698235652000E+04
      2.1273333333  2.53582219974250E+04
      2.1346666667  2.55446575929224E+04
      2.1420000000  2.57291323136389E+04
      2.1493333333  2.59116481215954E+04
      2.1566666667  2.60922069787681E+04
      2.1640000000  2.62708108472079E+04
      2.1713333333  2.64474616888463E+04
      2.1786666667  2.66221614657193E+04
      2.1860000000  2.67949121398032E+04
      2.1933333333  2.69657156730890E+04
      2.2006666667  2.71345740275681E+04
      2.2080000000  2.73014891652614E+04
      2.2153333333  2.74664630481601E+04
      2.2226666667  2.76294976382405E+04
      2.2300000000  2.77905948975086E+04
      2.2373333333  2.79497567879558E+04
      2.2446666667  2.81069852715731E+04
      2.2520000000  2.82622823103815E+04
      2.2593333333  2.84156498663574E+04
      2.2666666667  2.85670899014920E+04
      2.2740000000  2.87166043777764E+04
      2.2813333333  2.88641952572465E+04
      2.2886666667  2.90098645018339E+04
      2.2960000000  2.91536140735894E+04
      2.3033333333  2.92954459344745E+04
      2.3106666667  2.94353620465100E+04
      2.3180000000  2.95733643716723E+04
      2.3253333333  2.97094548719525E+04
      2.3326666667  2.98436355093569E+04
      2.3400000000  2.99759082459062E+04
      2.3473333333  3.01062750435472E+04
      2.3546666667  3.02347378643006E+04
      2.3620000000  3.03612986701578E+04
      2.3693333333  3.04859594231099E+04
      2.3766666667  3.06087220851630E+04
      2.3840000000  3.07295886183083E+04
      2.3913333333  3.08485609845370E+04
      2.3986666667  3.09656411458552E+04
      2.4060000000  3.10808310642540E+04
      2.4133333333  3.11941327017099E+04
      2.4206666667  3.13055480202585E+04
      2.4280000000  3.14150789818466E+04
      2.4353333333  3.15227275485098E+04
      2.4426666667  3.16284956822246E+04
      2.4500000000  3.17323853449970E+04
      2.4573333333  3.18343984988034E+04
      2.4646666667  3.19345371056497E+04
      2.4720000000  3.20328031275421E+04
      2.4793333333  3.21291985264570E+04
      2.4866666667  3.22237252644002E+04
      2.4940000000  3.23163853033930E+04
      2.5013333333  3.24071806213707E+04
      2.5086666667  3.24961175271422E+04
      2.5160000000  3.25832124992460E+04
      2.5233333333  3.26684834744334E+04
      2.5306666667  3.27519483895153E+04
      2.5380000000  3.28336251813173E+04
      2.5453333333  3.29135317865610E+04
      2.5526666667  3.29916861421317E+04
      2.5600000000  3.30681061847359E+04
      2.5673333333  3.31428098512292E+04
      2.5746666667  3.32158150783628E+04
      2.5820000000  3.32871398029476E+04
      2.5893333333  3.33568019617796E+04
      2.5966666667  3.34248194916397E+04
      2.6040000000  3.34912103293091E+04
      2.6113333333  3.35559924116284E+04
      2.6186666667  3.36191836753339E+04
      2.6260000000  3.36808020572513E+04
      2.6333333333  3.37408654941618E+04
      2.6406666667  3.37993919228613E+04
      2.6480000000  3.38563992801458E+04
      2.6553333333  3.39119055027813E+04
      2.6626666667  3.39659285276085E+04
      2.6700000000  3.40184862913787E+04
      2.6773333333  3.40695967309177E+04
      2.6846666667  3.41192777829766E+04
      2.6920000000  3.41675473843813E+04
      2.6993333333  3.42144234719127E+04
      2.7066666667  3.42599239823669E+04
      2.7140000000  3.43040668525398E+04
      2.7213333333  3.43468700192124E+04
      2.7286666667  3.43883514191806E+04
      2.7360000000  3.44285289892405E+04
      2.7433333333  3.44674206661880E+04
      2.7506666667  3.45050443868041E+04
      2.7580000000  3.45414180878997E+04
      2.7653333333  3.45765597062558E+04
      2.7726666667  3.46104871786535E+04
      2.7800000000  3.46432184419036E+04
      2.7873333333  3.46747714327872E+04
      2.7946666667  3.47051640881151E+04
      2.8020000000  3.47344143446535E+04
      2.8093333333  3.47625401392132E+04
      2.8166666667  3.47895594085753E+04
      2.8240000000  3.48154900895655E+04
      2.8313333333  3.48403501189202E+04
      2.8386666667  3.48641574334651E+04
      2.8460000000  3.48869299699962E+04
      2.8533333333  3.49086856652945E+04
      2.8606666667  3.49294424561560E+04
      2.8680000000  3.49492182793766E+04
      2.8753333333  3.49680310717523E+04
      2.8826666667  3.49858987700492E+04
      2.8900000000  3.50028393110931E+04
      2.8973333333  3.50188706316650E+04
      2.9046666667  3.50340106685609E+04
      2.9120000000  3.50482773585469E+04
      2.9193333333  3.50616886384636E+04
      2.9266666667  3.50742624450624E+04
      2.9340000000  3.50860167151392E+04
      2.9413333333  3.50969693855196E+04
      2.9486666667  3.51071383929700E+04
      2.9560000000  3.51165416742712E+04
      2.9633333333  3.51251971662492E+04
      2.9706666667  3.51331228056699E+04
      2.9780000000  3.51403365293443E+04
      2.9853333333  3.51468562740535E+04
      2.9926666667  3.51526999765635E+04
      3.0000000000  3.51578855737299E+04
